"","x"
"1878",163.53
"1879",174.55
"1880",164.98
"1881",169
"1882",165.88
"1883",172.96
"1884",173.67
"1885",173.44
"1886",175
"1887",168.72
"1888",163.82
"1889",167.18
"1890",166.95
"1891",174.94
"1892",166.24
"1893",166.28
"1894",175.69
"1895",185.37
"1896",167.95
"1897",173.56
"1898",180.89
"1899",171.45
"1900",165.5
"1901",174.17
"1902",169.11
"1903",174.33
"1904",172.48
"1905",171.41
"1906",174.51
"1907",170.91
"1908",172.26
"1909",166.13
"1910",168.68
"1911",162.1
"1912",178.11
"1913",166.54
"1914",176.38
"1915",167.9
"1916",172.97
"1917",176.08
"1918",176.64
"1919",169.34
"1920",173.37
"1921",160.85
"1922",171.41
"1923",168.56
"1924",172.85
"1925",172.01
"1926",174.56
"1927",166.2
"1928",172.22
"1929",167.01
"1930",184.61
"1931",161.89
"1932",178.12
"1933",168.68
"1934",174.31
"1935",169.2
"1936",158.18
"1937",162.92
"1938",175.96
"1939",174.34
"1940",167.89
"1941",174.36
"1942",174.45
"1943",165.01
"1944",172.91
"1945",163.28
"1946",172.58
"1947",173.18
"1948",172.07
"1949",178.27
"1950",170.88
"1951",170.24
"1952",168.93
"1953",161.6
"1954",177.28
"1955",174.9
"1956",189.34
"1957",173.77
"1958",173.84
"1959",171.19
"1960",175.81
"1961",171.32
"1962",172.49
"1963",171.6
"1964",168.27
"1965",165.6
"1966",173.98
"1967",164.45
"1968",178.94
"1969",172.53
"1970",176.1
"1971",165.16
"1972",183.78
"1973",170.56
"1974",174.24
"1975",168.24
"1976",175.93
"1977",175.45
"1978",168.15
"1979",172.92
"1980",172.87
"1981",171.3
"1982",176.87
"1983",170.75
"1984",165.04
"1985",179.35
"1986",167.55
"1987",175.95
"1988",173.67
"1989",176.43
"1990",171.29
"1991",166.29
"1992",170.54
"1993",173.74
"1994",176.17
"1995",171.04
"1996",175.23
"1997",176.89
"1998",173.77
"1999",170.58
"2000",166.02
"2001",159.07
"2002",172.21
"2003",173.74
"2004",157.33
"2005",160.33
"2006",167.69
"2007",170.03
"2008",177.06
"2009",170.95
"2010",168.58
"2011",168.74
"2012",165.48
"2013",177.11
"2014",169.17
"2015",183.81
"2016",164.58
"2017",171.6
"2018",163.98
"2019",163.75
"2020",172.4
"2021",179.85
"2022",178.64
"2023",171.38
"2024",167.98
"2025",179.61
"2026",177.08
"2027",163.18
"2028",176.93
"2029",172.19
"2030",167.6
"2031",169.82
"2032",171.56
"2033",162
"2034",176.95
"2035",175.15
"2036",172.5
"2037",166.61
"2038",169.15
"2039",178.08
"2040",160.35
"2041",164.52
"2042",175.13
"2043",178.32
"2044",167.31
"2045",173.65
"2046",164.65
"2047",178.04
"2048",166.41
"2049",167.29
"2050",168.13
"2051",176.89
"2052",173.27
"2053",168.77
"2054",174.48
"2055",175.98
"2056",177.36
"2057",171.77
"2058",169.9
"2059",163.21
"2060",178.02
"2061",177.3
"2062",176.47
"2063",170.75
"2064",177.04
"2065",163.42
"2066",173.67
"2067",162.53
"2068",171.52
"2069",167.86
"2070",164.39
"2071",176.29
"2072",175.7
"2073",168.34
"2074",169.25
"2075",183.66
"2076",173.08
"2077",182.32
"2078",171.96
"2079",171.93
"2080",174.38
"2081",173.04
"2082",170.75
"2083",177.29
"2084",173.4
"2085",169.17
"2086",179.14
"2087",169.73
"2088",177.54
"2089",171.92
"2090",168.54
"2091",169.72
"2092",171.77
"2093",166.95
"2094",174.7
"2095",176.48
"2096",180.77
"2097",168.99
"2098",174.48
"2099",183.47
"2100",167.19
"2101",170.06
"2102",179.02
"2103",168.25
"2104",167.91
"2105",171.98
"2106",169.42
"2107",177.91
"2108",171.7
"2109",172.36
"2110",164.58
"2111",163.55
"2112",168.33
"2113",163.33
"2114",170.31
"2115",172.1
"2116",175.88
"2117",167.92
"2118",166.52
"2119",176.44
"2120",169.26
"2121",167.67
"2122",182.6
"2123",170.84
"2124",175.07
"2125",176.01
"2126",177.37
"2127",174.2
"2128",172
"2129",165.49
"2130",166.8
"2131",169.45
"2132",169.85
"2133",167.1
"2134",173.13
"2135",182.44
"2136",167.99
"2137",170.21
"2138",178.35
"2139",173.28
"2140",163.78
"2141",173.66
"2142",164.45
"2143",168.57
"2144",176.27
"2145",167.58
"2146",166.56
"2147",171.51
"2148",176.85
"2149",171.27
"2150",179.71
"2151",181.94
"2152",181.11
"2153",165.23
"2154",162.22
"2155",173.45
"2156",171.37
"2157",172.02
"2158",173.99
"2159",170.72
"2160",172.79
"2161",180.18
"2162",174.97
"2163",175.47
"2164",167.35
"2165",174.13
"2166",168.87
"2167",180.74
"2168",168.39
"2169",166.41
"2170",172.32
"2171",170.28
"2172",162.59
"2173",172.55
"2174",176.69
"2175",164.56
"2176",169.69
"2177",178.5
"2178",164.8
"2179",174.87
"2180",162.39
"2181",163.71
"2182",176.63
"2183",168.15
"2184",175.55
"2185",171.88
"2186",175.35
"2187",172.83
"2188",173.81
"2189",176.43
"2190",173.65
"2191",166.43
"2192",168.71
"2193",179.41
"2194",167.31
"2195",164.73
"2196",172.53
"2197",163.57
"2198",171.65
"2199",174.17
"2200",182.04
"2201",182.76
"2202",166.73
"2203",174.41
"2204",177.73
"2205",166.41
"2206",174.92
"2207",170.54
"2208",172.46
"2209",178.41
"2210",163.87
"2211",179.45
"2212",163.66
"2213",167.57
"2214",175.56
"2215",171.61
"2216",169.82
"2217",176.6
"2218",178.9
"2219",176.21
"2220",171.64
"2221",170.59
"2222",162.92
"2223",171.58
"2224",173.57
"2225",181.16
"2226",168.33
"2227",170.68
"2228",167.21
"2229",175.25
"2230",170.52
"2231",170.66
"2232",167.35
"2233",175.22
"2234",168.91
"2235",172.69
"2236",181.06
"2237",175.29
"2238",167.63
"2239",179.26
"2240",170.96
"2241",171.25
"2242",162.77
"2243",163.47
"2244",172.33
"2245",161.38
"2246",167.6
"2247",170.77
"2248",172.3
"2249",182.73
"2250",171.04
"2251",167.18
"2252",173.85
"2253",172.34
"2254",170.7
"2255",164.86
"2256",178.58
"2257",175.97
"2258",174.2
"2259",178.24
"2260",172.19
"2261",161.61
"2262",167.57
"2263",162.94
"2264",166.84
"2265",172.31
"2266",170.37
"2267",171.14
"2268",170.91
"2269",163.39
"2270",166.32
"2271",166.49
"2272",167.51
"2273",177.94
"2274",173.43
"2275",170.34
"2276",171.74
"2277",164.63
"2278",179.48
"2279",169.22
"2280",178.89
"2281",170.71
"2282",168.85
"2283",165.89
"2284",172.24
"2285",171.58
"2286",178.35
"2287",176.31
"2288",167.94
"2289",179.16
"2290",172.87
"2291",175.9
"2292",162.61
"2293",185.61
"2294",170.89
"2295",167.21
"2296",179.28
"2297",183.48
"2298",166.27
"2299",159.62
"2300",172
"2301",169.11
"2302",166.16
"2303",168.06
"2304",174.07
"2305",170.57
"2306",174.94
"2307",171.45
"2308",161.14
"2309",176.28
"2310",156.53
"2311",170.16
"2312",163.01
"2313",164.05
"2314",175.37
"2315",169.27
"2316",163.63
"2317",170.62
"2318",167.55
"2319",166.19
"2320",168.65
"2321",179.16
"2322",161.91
"2323",174.13
"2324",170.81
"2325",175.16
"2326",179.91
"2327",166.59
"2328",176.95
"2329",172.07
"2330",171.31
"2331",170.35
"2332",176.07
"2333",169.81
"2334",173.1
"2335",182.78
"2336",162.98
"2337",176.59
"2338",161.86
"2339",171.4
"2340",177.35
"2341",160.46
"2342",167.79
"2343",167.44
"2344",176.35
"2345",182.29
"2346",178.37
"2347",185.96
"2348",164.29
"2349",162.66
"2350",164.17
"2351",176.92
"2352",167.67
"2353",169.05
"2354",167.82
"2355",182.13
"2356",166.89
"2357",160.06
"2358",171.71
"2359",166.43
"2360",162.2
"2361",171.91
"2362",170.52
"2363",168.2
"2364",176.07
"2365",174.09
"2366",167.05
"2367",168.03
"2368",172.99
"2369",175.52
"2370",171.17
"2371",176.42
"2372",167.35
"2373",170.75
"2374",181.64
"2375",161.47
"2376",167.37
"2377",176.27
"2378",166.82
"2379",170.06
"2380",174.14
"2381",169.27
"2382",174.92
"2383",169.07
"2384",176.77
"2385",172.57
"2386",166.31
"2387",168.71
"2388",169.02
"2389",171.7
"2390",167.64
"2391",170.97
"2392",175.12
"2393",170.5
"2394",175.87
"2395",168.46
"2396",164.03
"2397",167.56
"2398",168.22
"2399",166.3
"2400",176.75
"2401",173.28
"2402",166.22
"2403",174.9
"2404",170.96
"2405",163.92
"2406",166.37
"2407",170.54
"2408",172.74
"2409",152.38
"2410",177.88
"2411",161.31
"2412",177.89
"2413",166.6
"2414",179.18
"2415",175.45
"2416",177.76
"2417",165.7
"2418",161.38
"2419",161.81
"2420",178.49
"2421",174.83
"2422",158.94
"2423",174.14
"2424",167.01
"2425",170.39
"2426",170.82
"2427",171.78
"2428",177.26
"2429",178.06
"2430",172.38
"2431",170.38
"2432",174.82
"2433",161.27
"2434",177.57
"2435",165.19
"2436",174.6
"2437",174.91
"2438",163.55
"2439",176.42
"2440",173.35
"2441",174.89
"2442",178.3
"2443",177.15
"2444",169.88
"2445",169.47
"2446",175.71
"2447",162.31
"2448",164.69
"2449",171.88
"2450",174.42
"2451",172.28
"2452",173.03
"2453",180.86
"2454",172.81
"2455",173.57
"2456",176.75
"2457",169.17
"2458",161.69
"2459",169.38
"2460",174.53
"2461",168.51
"2462",169
"2463",172.27
"2464",175.68
"2465",170.93
"2466",176.72
"2467",175.48
"2468",164.26
"2469",168.95
"2470",172.37
"2471",178.29
"2472",167.18
"2473",170.66
"2474",175.26
"2475",166.26
"2476",177.31
"2477",169.54
"2478",165.53
"2479",160.32
"2480",174.56
"2481",167.22
"2482",174.95
"2483",170.95
"2484",173.07
"2485",166.06
"2486",173.83
"2487",171.05
"2488",166.78
"2489",176.08
"2490",173.48
"2491",174.08
"2492",172.68
"2493",179.3
"2494",172.5
"2495",168.23
"2496",174.64
"2497",168.78
"2498",173.29
"2499",172.1
"2500",169.72
"2501",177.07
"2502",167.01
"2503",172.82
"2504",167.76
"2505",169.84
"2506",172.3
"2507",168.72
"2508",170.7
"2509",171.4
"2510",177.23
"2511",166.96
"2512",169.32
"2513",169.33
"2514",182.97
"2515",172.75
"2516",165.68
"2517",172.05
"2518",164.37
"2519",166.73
"2520",173.19
"2521",174.57
"2522",170.33
"2523",158.99
"2524",174.63
"2525",175.56
"2526",167.83
"2527",170.86
"2528",163.6
"2529",172.97
"2530",171.14
"2531",173.96
"2532",169.63
"2533",168.59
"2534",177.76
"2535",162.39
"2536",177
"2537",165.13
"2538",167.87
"2539",172.77
"2540",166.59
"2541",180.02
"2542",171.17
"2543",176.52
"2544",171.01
"2545",168.98
"2546",171.61
"2547",163.37
"2548",170.69
"2549",163.29
"2550",168.76
"2551",169.64
"2552",174.54
"2553",159.98
"2554",181.27
"2555",170.4
"2556",169.07
"2557",177.97
"2558",163.21
"2559",164.13
"2560",174.51
"2561",179.85
"2562",177.07
"2563",166.4
"2564",175.62
"2565",169.84
"2566",173.42
"2567",168.57
"2568",165.37
"2569",169.3
"2570",165.86
"2571",176.45
"2572",167.42
"2573",174.08
"2574",170.35
"2575",167.81
"2576",178.07
"2577",174.95
"2578",167.06
"2579",162.3
"2580",167.25
"2581",180.06
"2582",168.71
"2583",180.19
"2584",186.68
"2585",167.3
"2586",167.96
"2587",181.28
"2588",169.3
"2589",174.44
"2590",176.15
"2591",171.48
"2592",166.03
"2593",161.18
"2594",168.11
"2595",176.17
"2596",170.2
"2597",175.74
"2598",164.89
"2599",173.16
"2600",173.75
"2601",166.96
"2602",172.87
"2603",172.62
"2604",167.71
"2605",163.52
"2606",176.9
"2607",164.86
"2608",166.52
"2609",178.37
"2610",163.33
"2611",172.85
"2612",179.17
"2613",168.81
"2614",172.07
"2615",167.8
"2616",171.64
"2617",172.51
"2618",173.42
"2619",171.56
"2620",164.71
"2621",171.01
"2622",166.96
"2623",171.94
"2624",168.22
"2625",166.58
"2626",173.21
"2627",173.49
"2628",168.77
"2629",157.18
"2630",167.33
"2631",182.26
"2632",168.77
"2633",168.25
"2634",170.67
"2635",162.95
"2636",176.08
"2637",165.6
"2638",160.24
"2639",170.39
"2640",173.59
"2641",171.12
"2642",175.31
"2643",172.98
"2644",177.6
"2645",177.51
"2646",168.04
"2647",175.5
"2648",163.87
"2649",167.14
"2650",172.91
"2651",179.21
"2652",172.82
"2653",159.56
"2654",176.29
"2655",164.34
"2656",169.95
"2657",169.8
"2658",175.19
"2659",165.87
"2660",170.33
"2661",176.11
"2662",168.61
"2663",164.39
"2664",174.28
"2665",167.2
"2666",173.98
"2667",169.81
"2668",167.78
"2669",174.03
"2670",171.68
"2671",165.69
"2672",174.71
"2673",164.94
"2674",176.63
"2675",170.11
"2676",170.85
"2677",160.64
"2678",176.54
"2679",167.98
"2680",170.05
"2681",168.53
"2682",169.81
"2683",177.84
"2684",173.52
"2685",167.93
"2686",165.23
"2687",172.35
"2688",181.12
"2689",164.79
"2690",177.16
"2691",174.04
"2692",177.51
"2693",165.77
"2694",171.65
"2695",171.81
"2696",162.58
"2697",176.42
"2698",168.8
"2699",163.72
"2700",177.64
"2701",162.83
"2702",168.17
"2703",172.99
"2704",170.58
"2705",164.28
"2706",166.96
"2707",168.46
"2708",175.7
"2709",170.95
"2710",172.37
"2711",166.94
"2712",169.53
"2713",166.17
"2714",164.13
"2715",152.48
"2716",169.15
"2717",158.58
"2718",175.53
"2719",178.76
"2720",166.32
"2721",174.6
"2722",175.42
"2723",177.63
"2724",177.56
"2725",177.77
"2726",167.41
"2727",174.37
"2728",168.77
"2729",181.9
"2730",161.85
"2731",167.88
"2732",178.28
"2733",168.3
"2734",171.85
"2735",168.45
"2736",169.91
"2737",165.93
"2738",168.45
"2739",169.36
"2740",169.28
"2741",165.41
"2742",167.13
"2743",168.1
"2744",167.32
"2745",170.61
"2746",174.33
"2747",176.21
"2748",177.15
"2749",163.6
"2750",177.59
"2751",167.15
"2752",165.02
"2753",159.78
"2754",168.79
"2755",169.34
"2756",169.64
"2757",172.37
"2758",167.18
"2759",172.8
"2760",172.69
"2761",165.22
"2762",166.48
"2763",165.63
"2764",180.86
"2765",175.31
"2766",168.07
"2767",181.11
"2768",172.39
"2769",170.13
"2770",173.93
"2771",173.76
"2772",173.23
"2773",166.38
"2774",173.71
"2775",163.37
"2776",169.74
"2777",172.77
"2778",170.25
"2779",172.29
"2780",179.24
"2781",172.97
"2782",172.02
"2783",166.71
"2784",179.87
"2785",175.38
"2786",172.34
"2787",172.35
"2788",169.12
"2789",168.73
"2790",174.21
"2791",165.96
"2792",172.86
"2793",165.74
"2794",165.48
"2795",170.76
"2796",172.15
"2797",171.08
"2798",182.8
"2799",170.98
"2800",171.52
"2801",173.36
"2802",179.01
"2803",176.21
"2804",166.69
"2805",166.56
"2806",179.58
"2807",172.59
"2808",168.14
"2809",169.16
"2810",167.68
"2811",161.5
"2812",179.2
"2813",169.99
"2814",170.53
"2815",166.64
"2816",172.86
"2817",169.02
"2818",163.04
"2819",175.33
"2820",166.39
"2821",174.2
"2822",167.35
"2823",177.22
"2824",160.43
"2825",173.83
"2826",169.76
"2827",179.37
"2828",173.35
"2829",165.52
"2830",177.05
"2831",173.89
"2832",161.63
"2833",174.8
"2834",167.82
"2835",176.7
"2836",166.13
"2837",169.76
"2838",165.61
"2839",175.31
"2840",171.19
"2841",169.46
"2842",168.03
"2843",175.92
"2844",172.53
"2845",170.75
"2846",168.58
"2847",176.64
"2848",174.11
"2849",178.35
"2850",176.71
"2851",176.71
"2852",172.67
"2853",176.44
"2854",175.13
"2855",168.84
"2856",176.91
"2857",180.74
"2858",168.55
"2859",167.62
"2860",170.56
"2861",168.08
"2862",168.4
"2863",161.2
"2864",166.79
"2865",186.31
"2866",174.93
"2867",170.86
"2868",170.39
"2869",180.49
"2870",165.98
"2871",170.29
"2872",164.34
"2873",166.29
"2874",175.65
"2875",182.8
"2876",168.87
"2877",170.72
"2878",168.17
"2879",168.33
"2880",166.41
"2881",168.66
"2882",171.69
"2883",175.22
"2884",162.82
"2885",170.65
"2886",166.1
"2887",168.56
"2888",173.09
"2889",172.73
"2890",166.82
"2891",167.11
"2892",172.5
"2893",178.52
"2894",166.94
"2895",170.89
"2896",181.3
"2897",173.67
"2898",168.56
"2899",174.97
"2900",180.64
"2901",172.57
"2902",179.7
"2903",163.14
"2904",160.76
"2905",171.46
"2906",171.38
"2907",174.62
"2908",172.14
"2909",173.83
"2910",170.76
"2911",169.37
"2912",172.62
"2913",177.5
"2914",165.55
"2915",170.57
"2916",166.99
"2917",164.79
"2918",172.86
"2919",181.42
"2920",178.49
"2921",173.55
"2922",166.7
"2923",169.6
"2924",176.65
"2925",178.45
"2926",175.08
"2927",170.82
"2928",176.11
"2929",166.48
"2930",169.61
"2931",170.19
"2932",175.42
"2933",173.12
"2934",172.73
"2935",181.48
"2936",170.08
"2937",177.6
"2938",177.92
"2939",171.65
"2940",168.27
"2941",174.21
"2942",165.15
"2943",176.66
"2944",171.52
"2945",166.69
"2946",178.95
"2947",173
"2948",174.72
"2949",181.72
"2950",169.93
"2951",173.85
"2952",174.25
"2953",173.41
"2954",171.63
"2955",173.33
"2956",176.49
"2957",170.82
"2958",176.21
"2959",174.75
"2960",171.98
"2961",168.03
"2962",170.15
"2963",186.67
"2964",174.84
"2965",163.75
"2966",168.17
"2967",175.91
"2968",177.15
"2969",176.27
"2970",172.35
"2971",169.84
"2972",184.03
"2973",169.69
"2974",170.54
"2975",169.21
"2976",169.28
"2977",177.05
"2978",188.37
"2979",176.03
"2980",179.31
"2981",170.2
"2982",172.12
"2983",185.72
"2984",170.16
"2985",160.71
"2986",172.26
"2987",168.31
"2988",173.39
"2989",180.25
"2990",161.79
"2991",171.67
"2992",174.7
"2993",176.85
"2994",175.57
"2995",178.89
"2996",170.6
"2997",168.55
"2998",170.65
"2999",169.11
"3000",172.99
"3001",170.33
"3002",166.87
"3003",178.13
"3004",178.11
"3005",171.95
"3006",173.43
"3007",173.26
"3008",177.42
"3009",166.82
"3010",180.41
"3011",166.33
"3012",170.3
"3013",168.82
"3014",170.89
"3015",174.09
"3016",163.45
"3017",179.52
"3018",169.76
"3019",177.34
"3020",172.7
"3021",163.82
"3022",167.19
"3023",169.41
"3024",168.15
"3025",172.2
"3026",171.65
"3027",169.83
"3028",172.42
"3029",176.43
"3030",174.97
"3031",178.01
"3032",168.65
"3033",173.96
"3034",170.58
"3035",171.99
"3036",173.59
"3037",173.5
"3038",165.74
"3039",166.26
"3040",178.03
"3041",168.25
"3042",167.53
"3043",168.4
"3044",161.58
"3045",171.94
"3046",166.86
"3047",171.26
"3048",174.04
"3049",172.66
"3050",170.56
"3051",175.41
"3052",175.52
"3053",174.86
"3054",172.55
"3055",179.13
"3056",168.62
"3057",185.83
"3058",171
"3059",164.72
"3060",175.31
"3061",165.16
"3062",170.5
"3063",171.3
"3064",160.82
"3065",174.18
"3066",170.52
"3067",175.62
"3068",179.39
"3069",164.86
"3070",172.04
"3071",172.96
"3072",172.21
"3073",177.02
"3074",177.43
"3075",175.24
"3076",164.87
"3077",176.96
"3078",170.96
"3079",171.56
"3080",164.92
"3081",185.34
"3082",182.79
"3083",180.82
"3084",174.31
"3085",163.1
"3086",166.81
"3087",175.28
"3088",170.02
"3089",164.92
"3090",175.44
"3091",176
"3092",168.3
"3093",176.39
"3094",171.1
"3095",165.41
"3096",169.22
"3097",181.28
"3098",165.27
